date,close,ret,volume,vol_ratio_5,vol_ratio_10,vol_ratio_20,amount_ratio_5,vol_percentile_20,vol_cv_20,pv_dir_sync_5,pv_confirm_score,ret_vol_dir_corr_10,close_vol_corr_10,is_healthy_up,is_weak_up,is_distribution,is_washout,up_day_vol_bias,amihud_illiq,effort_vs_result,turn_efficiency,vol_per_point,amplitude_efficiency,obv_slope_10,obv_price_r,vwap_premium,cum_money_flow_sign,mfi_14,price_slope_5,vol_trend_5,vol_cluster_streak,retreat_vol_shrink,launch_power,gap_quality,amplitude_vol_ratio,health_score
2026-05-26,161.67,-0.009375000000000022,20506138.0,0.8278938350585446,0.747034381623483,,0.8407866867097276,0.07142857142857144,0.23291267407352825,0.8,0.17210616494145536,0.07707023236988224,0.47898951379891397,0.0,0.0,0.0,1.0,0.8278938350585446,0.00028418991783209045,0.8821458018737801,0.0877841866736584,2184.9907298881144,7.501703374595972,-6690021.412121213,0.8786302977176474,0.004964461480667204,-1418692296.4199986,64.88083607605384,1.5819999999999965,-1620636.0,-1,0.9721362896384379,,0.0,5.762790420505549,54.34074074074074
2026-05-27,161.96,0.0017937774478877788,25586301.0,1.0559773678639566,0.950166305741902,,1.0729918068268145,0.4,0.2310530430402116,0.8,0.05597736786395657,0.10771394962241233,0.442270931260915,0.0,0.0,0.0,0.0,1.0559773678639566,4.343380327134587e-05,5.854255296852196,0.013463967393399128,14184.84360693251,6.8918702613813165,-658374.2606060607,0.8786302977176474,0.003401100719594874,2711218770.0400014,61.02194666803305,2.7129999999999996,-403399.0,0,0.9721362896384379,,1.0559773678639566,8.41280911615498,59.42962962962963
2026-05-28,170.4,0.052111632501852245,29163130.0,1.1571317709107218,1.106021258245938,,1.177545230397819,0.5625,0.22397153169474743,0.8,0.15713177091072184,0.20113031752085125,0.19087665991011166,1.0,0.0,0.0,0.0,1.1571317709107218,0.001092759453673268,0.22200604919072725,0.3432032119669666,559.5206558229662,8.668743232536748,5373639.733333334,0.8786302977176474,0.04206214135853248,7480029721.680002,59.98206610347759,1.6720000000000057,603717.4,1,0.9721362896384379,,1.1571317709107218,12.610135685708968,64.88518518518518
2026-05-29,165.42,-0.029225352112676184,25771228.0,1.0335799539994213,1.0207863914942006,,1.0780272861127675,0.411764705882353,0.22176757538496264,0.8,-0.033579953999421264,0.3751576216392138,0.341889805986806,0.0,0.0,0.0,0.0,1.0335799539994213,0.0006644101394322314,0.35353771352432944,0.2177908347319188,881.5090682224358,10.297055068842154,7487102.878787879,0.8786302977176474,-0.030830744274920385,3081338254.1400023,58.199428468298876,1.3170000000000017,1291357.0,0,0.9721362896384379,,0.0,12.064498406718588,66.02962962962964
2026-06-01,147.75,-0.1068190061661225,21101361.0,0.8639023688541998,0.8411484437212258,,0.8198491140984948,0.1111111111111111,0.23001432228029875,1.0,0.1360976311458002,0.6680005595259487,0.5379688267226366,0.0,0.0,0.0,0.0,0.8639023688541998,0.0032816799990821456,0.08086777176517061,0.9720273917913106,197.52464014489394,11.26380875923908,6752883.321212122,0.8786302977176474,-0.04217613400426201,-173671563.87999773,50.98351636441355,-2.4379999999999997,137537.30000000002,-1,0.9721362896384379,,0.0,9.379571118741046,70.24814814814815
2026-06-02,160.85,0.08866328257191203,24384101.0,0.9675760513253162,0.9759443911878861,,0.9379566193511887,0.31578947368421056,0.22914859534990067,1.0,-0.03242394867468379,0.76821689481979,0.5562879673650436,0.0,0.0,0.0,0.0,0.9675760513253162,0.0023197651855338076,0.10911697675572504,0.6982845374364001,274.98813952472153,11.379892003124999,5452980.024242424,0.8786302977176474,0.02619060441036125,3648408495.1200023,58.72149400568367,-2.4870000000000037,-1046616.9,0,0.9721362896384379,,0.0,11.754984853664578,59.92962962962962
2026-06-03,168.8,0.049424930059061234,35922565.0,1.3173660193783467,1.3950931103787827,1.2147615835909387,1.3801454576667107,0.8,0.2262354844672213,1.0,0.31736601937834674,0.6838089133193868,0.6178775272523305,1.0,0.0,0.0,0.0,1.3173660193783467,0.0007980011303805782,0.2664848555069167,0.26429171889620945,726.6636153238682,7.404050299719589,7191904.630303031,0.8786302977176474,-0.020967238963176427,9841999979.820002,58.675078408232345,-0.7769999999999982,1213174.3,1,0.9721362896384379,1.3173660193783467,1.3173660193783467,13.824767427483051,62.92962962962962
2026-06-04,171.67,0.017002369668246198,20616501.0,0.8066191572120752,0.8122793176300894,0.7183704571962652,0.8396617303196022,0.1,0.23211621136968216,0.8,-0.19338084278792478,0.4407005185561683,0.41898877192127004,0.0,1.0,0.0,0.0,0.8066191572120752,0.00047677404405138755,0.4741368621431029,0.1583530750511893,1211.8535749009122,6.344857840788889,7536836.303030303,0.8786302977176474,-0.007541133143930345,13408127347.780003,67.53979407971264,3.3550000000000013,451175.0,-1,0.9721362896384379,,0.0,4.6399715737732565,54.22222222222223
2026-06-05,168.38,-0.019164676414050175,26473680.0,1.0301186457012692,1.0456963698374073,0.9477537926912303,1.0737523595304446,0.55,0.21178430752021962,0.6,-0.03011864570126921,0.35302225633667134,0.4444454961634638,0.0,0.0,0.0,0.0,1.0301186457012692,0.0004162126444060493,0.5372286986530076,0.13903062435380445,1380.6585012616697,6.958495023724573,6802430.254545455,0.8786302977176474,-0.03190361322782631,8803587655.960003,66.466921179316,5.207999999999998,697703.8,0,0.9721362896384379,,0.0,8.100775742393624,45.477777777777774
2026-06-08,153.9,-0.08599596151561939,20624702.0,0.8055168118611031,0.8244943496975593,0.7669843087432194,0.7532385700794136,0.15,0.19328428226706848,0.6,0.19448318813889687,0.4302718495460704,0.514880624502654,0.0,0.0,0.0,1.0,0.8055168118611031,0.002665987433655885,0.09365825317990481,0.8006103685365776,239.80549297451185,6.853765915795781,5725743.909090909,0.8786302977176474,-0.015974521375434536,5577917481.000003,67.26298210842975,-1.4319999999999995,-1696768.3,-1,0.9721362896384379,,0.8055168118611031,4.999198648264948,52.196296296296296
2026-06-09,181.71,0.18070175438596503,40226973.0,1.3980862231392153,1.4906025941875494,1.4779245440299191,1.4387617373910477,1.0,0.2137354876532544,0.6,0.39808622313921527,0.6781888206405056,0.7249862026678874,1.0,0.0,0.0,0.0,1.3980862231392153,0.0025427896833614913,0.07736553872158065,0.8629295116447316,222.6029686706656,12.335426278081062,5219265.206060606,0.8786302977176474,0.028594633376917367,12684354775.770004,68.63005463270261,0.8050000000000012,861701.7000000001,1,0.9721362896384379,1.3980862231392153,1.3980862231392153,25.835979328186664,54.28518518518518
2026-06-10,170.0,-0.06444334378955485,26052072.0,0.9721362896384379,0.9636911782546949,0.9655734345745572,0.9785693568766622,0.6,0.2134902347967297,0.6,0.0278637103615621,0.7197191477973186,0.7060688095043778,0.0,0.0,0.0,0.0,0.9721362896384379,0.0014312983838618237,0.15082790627783998,0.4750637203252061,404.20047228367275,5.954278781270479,4004443.8545454545,0.8786302977176474,-0.01634386412732014,8181915276.350004,67.75289518591843,0.9990000000000038,2462443.5,0,0.9721362896384379,,0.0,6.205922051513881,49.79629629629629
2026-06-11,177.58,0.04458823529411782,31949899.0,1.099239209837247,1.1697985672261857,1.190385676435455,1.1235597471784364,0.85,0.2083292900289114,0.8,0.09923920983724699,0.7227290218350763,0.7218182650890115,0.0,0.0,0.0,0.0,1.099239209837247,0.000791373222891113,0.24647594295782116,0.26805641066808034,716.3937942677736,7.8432078235814915,6109398.666666667,0.8786302977176474,0.006988725898432913,13816201856.230003,68.46670339436952,3.450000000000003,1637980.8,0,,,0.0,10.339314685469171,63.62962962962963
2026-06-12,185.08,0.04223448586552547,38795826.0,1.230445795593911,1.3557973281488775,1.4405849210954,1.2942994899900506,0.95,0.21448775818398022,1.0,0.23044579559391098,0.7222461761684879,0.7861193275005885,1.0,0.0,0.0,0.0,1.230445795593911,0.0005907580585999246,0.2912677880636826,0.20912405916807605,918.3642599769494,7.5128915595635775,8211474.290909092,0.8786302977176474,0.004354284415574394,20965403674.250004,70.07446122940419,5.823000000000002,2806517.4000000004,1,,1.230445795593911,1.230445795593911,12.29891478307913,76.30370370370369
2026-06-15,222.1,0.20002161227577253,30235357.0,0.9038423425327186,1.0239496540923183,1.1072274300592584,1.0449384216367514,0.8,0.20988850063195047,0.8,-0.09615765746728144,0.40293673134835345,0.4138374871320819,0.0,0.0,0.0,0.0,0.9038423425327186,0.00310374163141543,0.04518497512716345,1.2706400302111103,151.152893565224,10.274978625097908,9372429.563636364,0.8786302977176474,0.04201098504132261,27409935340.520004,71.4649791722145,9.585999999999999,-723947.8,0,,,0.9038423425327186,9.32264443427145,62.96666666666667
2026-06-16,263.29,0.18545700135074306,40870178.0,1.217074655790631,1.3109174251257474,1.4554411985095472,1.5306889233782464,1.0,0.2299877751123513,0.8,0.2170746557906309,0.4617312702115504,0.5523655748383944,1.0,0.0,0.0,0.0,1.217074655790631,0.0017713051600130748,0.06562216712012175,0.8717050902024096,220.3636102505857,6.337978745886154,12582446.515151516,0.8786302977176474,0.02775843088365182,37880011617.46001,79.36712433949964,23.110000000000003,2792167.0,1,,1.217074655790631,1.217074655790631,10.159641656172141,63.56666666666666
